Yield,Clusters,Lat,Long,Intercrop,Manure,Labour,Pest,Residue,Rotation,Credit,Fert,Fallow,Femhead,Minpltdis,Hhsize,Headage,Headedu,Meanedu,Landsize,Nplots,IntercropH,FempltsF,TLU,CropD,LvstD,Ntreat,FertHa,Ncrop,Totincome,PestHa,aprEVI,mayEVI,junEVI,julEVI,augEVI,sepEVI,octEVI,seasEVI,aprprec,mayprec,junprec,julprec,augprec,sepprec,octprec,seasprec,pdsi,lst,Maxtemp,Mintemp,Soilmoist,Silt,Sand,Clay,CEC,Orgcab,Soilbulk,DEM,MarketAccess,LivDens
494.1999512,3,9.453090668,-1.101185322,1,0,0,1,1,1,0,0,0,0,4,12,56,0,4.857142925,3.237555981,1,3.237555981,0,0.600000016,4,3,0,0,4,11126.61426,39.35404205,0.171749994,0.166199997,0.40169999,0.257050008,0.27669999,0.350699991,0.367199987,0.339100003,51,72,58,173,118,176,213,861,-4,33.59000015,33.20000076,23.70000076,541,17.06422364,72.88345206,8.057203963,19,19,148.7947732,159.2063519,11,6375.414774
494.1999512,3,9.37655735,-1.010329723,1,0,0,1,1,0,0,1,0,0,4,13,75,0,4,3.237555981,2,2.023472548,0,0.900000036,4,3,1,108.1062393,4,1606.743408,35.41863632,0.187600002,0.217800006,0.277949989,0.310299993,0.340149999,0.396600008,0.434700012,0.289499998,52,79,60,170,115,181,222,879,-4.099999905,31.93000031,33.20000076,23.60000038,547.0999756,19.80684685,70.19984244,10.75108105,19.05882355,18.40900559,147.4317527,160.4639925,11,5506.582629
494.1999512,3,9.453045845,-1.101979375,0,0,0,1,0,1,0,1,0,0,2,5,55,0,0,3.237555981,4,0,0,1.290000021,4,3,1,185.3249817,4,3500.429932,34.63155746,0.171749994,0.166199997,0.40169999,0.257050008,0.27669999,0.350699991,0.367199987,0.339100003,51,72,58,173,118,176,213,861,-4,33.59000015,33.20000076,23.70000076,541,18.54964918,72.35862197,9.198235299,19.18500501,18.11580758,148.1581353,158.6041137,11,6366.75386
494.1999512,6,9.610624313,-0.789068878,1,1,1,1,1,1,0,1,1,1,3,6,43,0,4,3.237555981,2,4.046945095,25,0.600000009,3,2,0,108.1062393,4,1599.924438,30.69615364,0.201550007,0.386000007,0.325650007,0.259849995,0.393249989,0.406300008,0.464399993,0.38530001,40,84,71,164,138,174,208,879,-3.900000095,32.72000122,33.29999924,23.70000076,524.4000244,22.0112781,70.05405878,11.83975245,18.93064662,19,149.7367459,147.7345193,11,7502.272536
494.1999512,2,10.08462715,-2.658945799,1,0,1,1,1,0,0,1,0,0,1,6,46,0,3,3.237555981,3,1.61877799,0,0,4,0,0,61.7749939,4,2601.924561,23.61242676,0.175349995,0.284649998,0.291399986,0.196999997,0.432449996,0.483399987,0.450800002,0.309399992,34,77,54,177,207,110,110,769,-3.5,35.31000137,32.5,22.5,557.7000122,17.15489832,67.16002232,11.49946093,20.52647529,19.02350317,147.9483379,265.4197692,13,6293.248664
494.1999512,1,10.89653301,-1.145799994,1,0,1,1,1,0,0,1,0,0,1,5,42,3,1,3.237555981,3,1.821125269,0,3.300000027,4,3,0,525.0874634,5,2750.587646,25.18658829,0.237628617,0.223188103,0.331809107,0.393916365,0.306676227,0.393396385,0.323976687,0.323949077,16,42,68,163,186,93,91,659,-3.900000095,30.54702616,33.59999847,23.60000038,356.2000122,21.42534084,60.18278465,12.7952694,22.14562864,18.00411793,144.3062182,183.3968393,12,9218.977289
494.1999512,1,10.91414642,-1.049684763,1,1,1,0,1,1,0,0,0,0,1,2,68,0,2,3.642250538,1,2.832861423,0,2.140000001,5,3,0,0,6,725.1618042,14.69217587,0.175839889,0.267581244,0.199974545,0.323947789,0.454918319,0.494485968,0.362889875,0.309520237,17,43,72,161,184,98,96,671,-3.900000095,33.83000183,33.79999924,23.60000038,353.7000122,17.71108797,69.98893503,11.96323749,21.39364678,16.14978394,156.6798267,191.5769408,12,10804.84735
494.1999512,6,9.667992592,-0.843861818,1,0,0,1,1,1,0,1,0,0,3,2,56,0,0,4.046945095,2,2.428166866,0,0.200000003,3,1,1,148.2599792,3,1905.374268,20.77893448,0.166150004,0.388749987,0.303299993,0.315549999,0.434399992,0.402099997,0.437000006,0.353899986,37,77,71,159,137,164,190,835,-4,33.16999817,33.29999924,23.89999962,445.6000061,20.07949446,71.22905188,10.08250607,20.4506201,19.83201064,148.6235229,145.2330973,11,5712.186073
494.1999512,1,10.96635818,-0.863798976,1,1,0,1,1,1,0,1,0,0,1,12,48,2,4.199999809,9.915015221,4,5.058681488,12.5,8.400000006,7,3,1,5.042856693,8,1947.164917,4.626107693,0.148470624,0.226418718,0.276036531,0.350485373,0.363825111,0.492026795,0.382127138,0.315165966,19,44,77,152,179,106,93,670,-3.799999952,33.36568397,33.79999924,23.20000076,313.7999878,14.6421752,71.2177689,13.09547662,20.56917517,16,160.3614348,236.8382673,12.50517842,6765.960359
494.1999512,6,10.12243557,-0.806992888,1,0,0,1,1,0,0,1,0,1,3,6,48,0,7.333333492,10.92675114,3,8.09389019,20,0.5,5,1,0,22.87962723,5,1141.408203,0.932836592,0.181950003,0.392800003,0.316700011,0.321049988,0.407599986,0.407900006,0.396800011,0.378500015,22,47,76,169,161,144,172,791,-4.099999905,31.82999992,33.29999924,23.60000038,477,20.67784502,60.08033605,14.26511609,21.85157152,18.20046968,148.2870494,116.2598535,13,3878.893204
494.1999512,6,9.666743279,-0.915441751,1,0,0,1,1,0,0,1,0,0,2,17,41,0,4,12.14083481,3,7.284501076,20,2,5,0,0,41.18333054,5,10153.11133,30.64368248,0.166233503,0.340315572,0.39045634,0.352165543,0.313715147,0.436915478,0.424119054,0.359511663,37.91403226,75.2760193,67.36198704,158.6380063,132.7239741,163.5520386,191.1040904,826.5701655,-4.036198827,32.87379336,33.33619936,23.93619949,429.5946086,17.60284304,70.81711351,9.756182563,18.56274653,18.67712318,149.035538,127.1335117,11,4764.457068
506.5549622,1,10.86797142,-1.12377882,1,0,1,1,1,1,1,1,0,1,2,6,56,0,11.66666698,2.832861423,5,0.809388995,28.57143021,3.630000023,4,3,2,600.0999756,7,5736.875,54.87078094,0.168699995,0.331449986,0.33919999,0.313149989,0.312150002,0.494300008,0.382299989,0.349999994,16,42,70,163,185,98,96,670,-3.900000095,31.62000084,33.59999847,23.60000038,370.7999878,19.31482802,66.50564142,13.48051625,21.59065034,17.31156749,149.6053756,176.4539476,12,9918.544232
508.3199463,1,10.96257687,-0.847631037,1,1,1,1,1,1,0,1,0,0,1,10,45,0,3.5,1.922298908,6,1.659247398,0,3,4,3,1,78.03157043,11,5823.983887,23.86097908,0.159730949,0.242469052,0.289565216,0.393547851,0.274549749,0.446576469,0.347193115,0.293294535,19,44,77,152,179,106,93,670,-3.799999952,33.56000137,33.79999924,23.20000076,313.7999878,15.54478321,66.02308098,12.57100857,20.92527826,16.25569709,155.27911,213.4988257,12,6792.717558
508.3199463,2,10.29872608,-2.634370565,1,0,0,1,1,1,0,1,0,0,2,11,53,0,2,3.035208702,4,2.023472548,0,1.450000003,3,3,0,131.7866516,7,944.9405518,2.518658638,0.162650004,0.264999986,0.333499998,0.266799986,0.355150014,0.421999991,0.392800003,0.3222,29,70,43,178,219,115,98,752,-3.400000095,32.83000183,32.70000076,22.5,570.7000122,15.70747459,76.17740627,8.176677642,20.23500687,18.09339115,150.9050413,284.5440727,13,3951.540302
508.7352295,1,10.67785263,-0.832166195,1,1,1,0,1,0,0,1,0,0,1,6,50,15,9.600000381,3.237555981,4,2.023472548,0,0,6,0,0,46.33124542,7,2933.223633,0,0.167950004,0.252900004,0.242799997,0.434350014,0.344150007,0.499799997,0.409099996,0.262800008,21,43,78,164,184,135,120,745,-3.799999952,35.40999985,33.09999847,22.89999962,447.3999939,22.98273191,58.26167178,15.94685355,21.89869781,18,150.875419,216.1894974,12,15996.45056
518.9099121,1,10.57551479,-0.874067008,1,1,1,1,1,1,0,1,0,0,3,11,43,5,5.666666508,4.451639652,2,2.428166866,0,0.600000024,4,0,0,67.39089966,5,698.8233643,35.94812775,0.137799993,0.306100011,0.309350014,0.344099998,0.234750003,0.406500012,0.319900006,0.319900006,21,41,81,167,182,134,124,750,-3.799999952,33.08000183,33.40000153,23.29999924,449.7000122,18.42408243,66.95112219,12.95821592,20.02575057,17.02575057,151.6373566,176.7000881,12,8364.433511
518.9099731,2,10.08575153,-2.660791397,0,1,1,1,1,1,0,0,0,1,1,3,72,0,0,1.214083433,4,0,25,0.280000001,3,3,0,0,4,1151.560303,0,0.1655,0.296600014,0.289499998,0.237450004,0.484649986,0.481400013,0.440899998,0.309399992,34,77,54,177,207,110,110,769,-3.5,35.31000137,32.5,22.5,557.7000122,16.59293716,70.62667671,10.58592492,21.53268165,19.64778444,149.1858716,268.7492378,13,6307.540686
518.9099731,2,10.08234119,-2.661564112,0,0,0,0,1,1,0,1,0,0,1,8,55,0,3.333333254,2.832861423,4,0,0,0.250000007,3,3,1,105.8999939,4,2182.905762,0,0.193700001,0.283399999,0.248699993,0.279949993,0.388000011,0.423200011,0.418000013,0.353700012,36,78,57,177,205,109,114,776,-3.5,34.68999863,32.40000153,22.5,555,16.98576572,72.08957289,10.38000997,19.45994966,18.98271418,150.145493,276.3648754,13,6289.169688
518.9099731,2,10.06689453,-2.596456766,1,1,0,0,1,1,0,1,1,0,3,10,41,4,2.5,3.237555981,2,2.023472548,0,0.630000023,4,3,2,46.33124542,4,1987.447388,0,0.205895322,0.31944142,0.341581498,0.266298009,0.356620923,0.463972506,0.42916209,0.366440059,35,79,57,176,208,109,111,775,-3.5,36.11016041,32.5,22.60000038,557,16.38104703,70.24215922,12.26871895,22.80420583,20.34925136,148.9097517,269.1276905,13,6692.541684
518.9099731,2,10.24103355,-2.582976103,1,0,0,0,1,0,1,1,1,0,1,6,38,13,6.5,3.642250538,2,0.801295102,0,0.500000015,4,3,0,82.36665344,4,1079.996216,0,0.185827691,0.274448566,0.31410889,0.404992155,0.433170477,0.521423653,0.429791837,0.375474981,30,72,51,179,227,115,101,775,-3.400000095,35.77882954,32.70000076,22.5,606.5,15.49449053,74.04186662,9.31535049,20.78181701,20.82652899,146.6721675,285.2609508,13,4143.623581
525.0874634,1,10.93544865,-1.073582053,1,1,1,1,1,1,0,1,1,0,1,8,67,10,9,2.023472548,4,2.225819826,0,3.740000017,6,3,3,741.2999268,9,10688.20605,100.7463531,0.189330689,0.246891839,0.321794142,0.356832662,0.435445584,0.477439099,0.387063766,0.338778525,17,42,72,160,184,94,93,662,-3.900000095,34.66999817,33.79999924,23.60000038,339,15.24097442,69.18276038,12.38387784,20.4297991,16.56017975,155.4008039,202.3186882,12,10384.35821
529.499939,6,10.27912331,-0.826611698,1,0,0,1,1,1,0,0,0,0,4,8,45,0,1.75,3.642250538,1,3.642250538,0,0,2,0,0,0,2,1527.962769,8.395528793,0.141294782,0.244590868,0.269958963,0.269504259,0.318241581,0.406442017,0.282347538,0.291968557,21,42,74,168,171,139,170,785,-4.099999905,34.16999817,33.20000076,23.29999924,493.2000122,19.96130963,66.07209522,13.26585315,20.53710855,18.47846748,152.06166,137.0528523,13,4293.107605
529.499939,6,10.12487984,-0.806762993,0,0,0,0,1,0,1,1,0,0,3,17,50,0,1.636363626,4.046945095,3,0,0,0,2,0,0,518.9099121,3,2964.73999,0,0.165088371,0.34751785,0.317784614,0.288289461,0.381711297,0.338079749,0.336469483,0.317898773,22,46.30779742,75.30779814,169,162.0383087,143.3077981,172,789.9617031,-4.099999905,31.90614518,33.29999924,23.60000038,477.8652433,21.28951481,59.37657792,14.27756094,21.76888379,18.52839514,147.2312705,118.5585073,13,3893.973304
529.499939,1,10.55520153,-0.88666296,1,0,1,1,1,1,0,1,0,0,4,11,51,10,3.599999905,4.451639652,1,4.451639175,0,4.50000003,2,2,0,101.0863495,2,5379.30957,59.53193283,0.165099993,0.274399996,0.364450008,0.440750003,0.353100002,0.502900004,0.470400006,0.369100004,20,42,81,167,182,133,124,749,-3.799999952,31.85000038,33.20000076,23.20000076,453.2999878,18.81400466,72.04534675,12.93881044,22.30902011,17.48829817,151.466461,156.4023134,12,5752.48136
533.7359009,2,10.06910515,-2.597395658,1,1,1,0,1,1,1,1,1,0,3,9,38,0,2,6.023472786,2,3.642250538,0,1.559999999,3,2,2,74.70773315,4,10697.69336,0,0.200033327,0.320773211,0.339437498,0.250932929,0.300165067,0.472353176,0.435206359,0.336953972,35,79,57,176,208,109,111,775,-3.5,36.09000015,32.5,22.60000038,557,17.12048112,67.28793349,12.96417486,23.02060705,20.12189825,149.0248649,267.5685787,13,6623.939819
533.7359009,2,10.19551563,-2.633098125,1,1,1,1,1,1,0,1,0,1,4,7,59,0,2.799999952,6.879806519,2,3.642250538,66.66667175,2.5,3,0,2,65.40881348,3,1812.343872,9.77832222,0.188990397,0.250658506,0.351607523,0.244566388,0.422523509,0.465732872,0.397800299,0.303139143,33,74,49,178,214,113,105,766,-3.400000095,34.90876373,32.59999847,22.5,570,11.51924855,77.62153809,10.57041713,18.63795822,18.9718419,148.598271,307.4554263,13,4629.425519
535.3832397,6,9.979588509,-0.824170828,1,0,0,1,1,0,0,1,0,0,3,6,65,0,3,0.404694498,1,5.665723324,0,0.209999993,2,2,0,3953.599609,2,1082.992798,629.6646729,0.151050001,0.187250003,0.304149985,0.359649986,0.32069999,0.418300003,0.3671,0.324000001,25,52,78,172,156,153,176,812,-4,32.27000046,33.09999847,23.60000038,497.6000061,21.07101975,67.77559517,12.91495681,20.9290139,19,147.6262289,172.7822486,12,3914.236691
535.3832397,6,9.66558075,-0.843711078,1,0,0,1,0,1,0,1,0,1,3,6,45,0,4.333333492,2.832861423,2,1.61877799,100,0.900000036,2,3,0,105.8999939,3,2262.461182,65.66503143,0.165399998,0.389400005,0.40564999,0.259799987,0.447400004,0.395599991,0.435499996,0.383700013,38,79,69,160,135,168,196,845,-4,34.18000031,33.29999924,23.79999924,460,18.59234582,71.38258334,8.576108897,20.11673572,19.4268821,149.5090768,145.430831,11,5807.531578
535.3832397,1,10.56203842,-0.826251984,1,0,1,1,1,1,1,1,0,0,1,6,35,0,2.333333254,2.832861423,3,0.809388995,0,0.900000006,2,1,0,282.3999634,4,795.8595581,67.46407318,0.187600002,0.215100005,0.272000015,0.433299989,0.322950006,0.545599997,0.473399997,0.286799997,22,42,83,167,185,138,126,763,-3.799999952,30.82999992,33.09999847,22.89999962,478.2999878,19.34918546,66.434861,13.63939999,20.98513908,18,148.6120936,146.6432028,12,5006.327765
539.1271973,6,9.904734612,-0.856624782,0,1,1,1,1,0,0,1,0,0,2,5,81,0,4,0.809388995,2,0,0,0.460000005,1,3,0,988.3999023,2,272.6593628,75.55976105,0.148248724,0.19969911,0.277859025,0.213496114,0.274767838,0.341800004,0.337020014,0.249216284,27,59,75,166,150,153,173,803,-4,33.49000168,33.29999924,23.70000076,462.1000061,16.63692632,69.15278464,9.135371136,19.75866486,19.19595071,148.43203,130.0541566,12,4674.170507
543.6199341,3,9.441511154,-0.989660323,1,0,0,1,1,0,0,1,0,0,2,9,52,0,0,1.214083433,3,4.046945095,0,1.150000006,3,3,1,1564.966553,6,2290.664795,146.9217682,0.162450001,0.214849994,0.238100007,0.304349989,0.319750011,0.394199997,0.460900009,0.242500007,51,81,61,165,117,177,220,872,-4.099999905,31.57999992,33.20000076,23.70000076,521.4000244,24.13751731,64.82190226,11.07824458,19.18986739,18,152.1118412,146.9462503,11,6477.0815
543.6199341,2,10.23989296,-2.581060648,1,1,1,1,1,1,1,1,1,0,1,8,50,0,3.200000048,1.416430712,3,0.809388995,33.33333588,1.380000047,5,3,1,70.59999084,6,1404.39856,0,0.245700002,0.29370001,0.316000015,0.282599986,0.449849993,0.506900012,0.4102,0.328500003,30,72,51,179,227,115,101,775,-3.400000095,36.20999908,32.70000076,22.5,606.5,15.23955681,76.04760961,8.828581963,20.70550299,19.91555702,148.0537028,292.2820771,13,4146.595427
543.6199341,6,10.2802906,-0.826786578,1,0,0,1,1,1,0,1,0,0,4,4,38,0,0,3.035208702,1,3.035208702,0,0,3,0,0,49.41999435,3,982.1343384,25.35449791,0.136649996,0.245299995,0.246150002,0.275000006,0.305299997,0.402399987,0.277099997,0.284700006,21,42,74,168,171,139,170,785,-4.099999905,34.16999817,33.20000076,23.29999924,493.2000122,20.81050186,65.47179125,13.49052771,20.34106931,18.66183968,152.0113168,140.7621995,13,4307.986541
543.6199341,6,9.98004055,-0.82312119,1,0,1,1,0,1,0,1,0,0,3,4,25,9,6,4.856334209,2,4.046945095,0,0,3,0,0,102.9583206,3,9474.276367,61.91702652,0.151061473,0.187238048,0.30416822,0.359632355,0.320881731,0.418837135,0.367222932,0.324054101,25,52,78,172,156,153,176,812,-4,32.27000046,33.09999847,23.60000038,497.6000061,20.72674643,68.63452852,11.68283565,20.20858947,19,147.7574444,164.8056561,12,3911.461852
543.6199341,2,9.49737072,-1.245546579,0,0,0,1,1,1,1,1,0,0,3,13,65,0,2.285714388,6.879806519,3,0,0,1.100000001,3,3,1,43.60587692,3,3145.929443,12.88960648,0.274899989,0.289000005,0.478300005,0.468400002,0.293949991,0.523299992,0.483900011,0.441300005,51,63,56,180,121,170,202,843,-4,31.5,33,23.60000038,553.9000244,19.0368975,67.37846678,12.99512534,19.71018761,19.12232146,149.1079393,145.5289895,11,3320.786926
543.6199341,6,9.682448387,-0.783222556,1,0,0,1,1,1,1,0,0,0,2,6,52,0,1.5,7.082153797,3,6.272764683,16.66666794,0.119999997,4,2,0,0,6,2509.689209,44.11250687,0.216199994,0.334800005,0.34709999,0.371300012,0.407849997,0.387400001,0.435099989,0.36680001,36,81,75,160,143,168,196,859,-3.900000095,34.66999817,33.29999924,23.89999962,491.3999939,16.6764406,72.32929606,11.5027637,20.9736998,20,147.3453109,150.0910646,11,5443.739041
549.1110229,2,9.499580383,-1.242132306,1,0,0,1,0,1,1,1,0,0,3,8,52,0,0,4.451639175,3,4.451639652,0,0.500000007,3,3,0,89.85454559,5,2618.91626,39.49715042,0.239353561,0.370650409,0.453060058,0.458005381,0.3107579,0.494970457,0.411130423,0.431418913,50.99283252,63,56.00358373,179.9928323,121.0071675,169.9892489,201.9713301,842.9569957,-3.999283259,31.42204165,33.00035838,23.6003587,553.7907174,20.70417661,66.16747575,13.713613,19.21334674,19.04876597,148.5549323,146.8715962,11,3316.64828
549.1110229,1,10.65386581,-0.828860521,1,1,1,1,1,1,0,1,1,0,1,9,43,16,9,14.16430759,3,4.046945095,0,13.30000001,4,3,0,17.64999771,6,1587.275024,21.58850479,0.163313115,0.190120229,0.186499237,0.378254113,0.30818468,0.538900018,0.396792545,0.20754869,21,42,79,163,183,134,119,741,-3.799999952,36.68000031,33.29999924,23.20000076,431.5,21.20296414,62.06965485,15.60924014,23.8121057,19.00122836,145.2325138,168.1466155,12,12625.58263
555.9749146,1,10.58447456,-0.870395005,0,0,1,0,1,0,0,0,0,0,4,5,65,10,5.5,0.809388995,1,0,0,0.5,1,2,0,0,1,619.6757813,8.81530571,0.148800001,0.275050014,0.2412,0.404000014,0.333600014,0.505299985,0.354999989,0.287299991,20,42,80,165,182,133,121,743,-3.799999952,32.13000107,33.40000153,23.29999924,438.2000122,18.05808544,66.03222533,12.27087466,21.90578399,17.06313626,152.029613,161.9490817,12,9211.7914
555.9749146,1,10.87734032,-1.128114939,1,1,1,1,1,0,0,1,0,0,1,4,45,8,8.5,3.642250538,4,4.856333733,0,5.329999983,5,3,1,604.0221558,7,4466.680176,30.08398056,0.206945362,0.292572882,0.409018364,0.377314647,0.331670612,0.531400025,0.411599994,0.40634513,16,42,68,163,186,93,91,659,-3.900000095,32.68999863,33.59999847,23.60000038,356.2000122,17.6992228,68.50789299,12.94675959,21.34528132,17,151.262937,176.0629288,12,10061.26205
555.9749146,1,10.55643463,-0.884682357,1,0,1,1,1,1,0,0,0,0,4,8,28,13,10,4.046945095,2,2.428167105,0,0.600000009,3,1,0,0,3,2412.693848,22.03826332,0.178761654,0.371546372,0.369019437,0.550835308,0.360551816,0.50684332,0.45808691,0.386937458,20,42,81,167,182,133,124,749,-3.799999952,31.85000038,33.20000076,23.20000076,453.2999878,18.49320852,69.23798788,12.99262819,22.42756622,17.99694853,147.9490733,150.3312071,12,5912.418847
555.9749146,6,9.743411064,-0.8219859,1,0,1,1,1,1,0,1,1,0,3,9,45,0,4.428571224,4.856333733,2,2.832861423,0,0.900000036,4,3,0,144.1416626,4,2940.165039,27.28547096,0.163861844,0.188800007,0.227337439,0.335055641,0.343378056,0.258747998,0.263904106,0.246746911,34,76,74,158,142,162,186,832,-4,33.40999985,33.29999924,23.89999962,447.3999939,19.00743732,67.57318888,11.10907877,20.00153007,19,152.6241514,111.707916,11,4049.677519
555.9749146,6,9.98001194,-0.825604916,1,0,0,1,1,1,0,0,0,0,3,8,48,0,3.142857075,5.26102829,2,2.832861423,0,2.299999982,3,3,0,0,3,2593.189453,54.44178009,0.158549994,0.188350007,0.318049997,0.311949998,0.278400004,0.460200012,0.462700009,0.312099993,25,52,78,172,156,153,176,812,-4,32.27000046,33.09999847,23.60000038,497.6000061,18.8823406,69.91163163,11.23017953,20.22610469,19,147.7066272,164.8922808,12,3912.73212
555.9749146,6,10.12316895,-0.805687308,1,0,0,1,1,0,1,1,0,0,2,15,70,0,2.111111164,6.475111961,5,3.237555981,14.2857151,0.200000003,5,2,0,123.5499878,7,1735.316406,1.023205161,0.172730805,0.352545923,0.324190568,0.282552144,0.410923398,0.34357177,0.338200003,0.342600582,22,47,76,169,161,144,172,791,-4.099999905,31.82999992,33.29999924,23.60000038,477,20.61705183,59.74529869,13.86517159,21.06495228,18.26535768,150.0537747,117.5200738,13,3897.81254
555.9749756,2,10.41525936,-2.385644913,1,0,0,1,1,1,0,1,1,0,4,7,60,0,2.25,3.237555981,1,2.225819826,14.2857151,0.16,5,3,0,46.33124542,7,3777.495361,0,0.150749996,0.221799999,0.326700002,0.429399997,0.349849999,0.378399998,0.34740001,0.337799996,27,71,52,183,251,112,98,794,-3.299999952,34.88000107,32.5,22.39999962,672.5,15.45859013,68.19278398,12.00349683,20.85728277,19.26172,146.6391626,301.9975804,13,3178.036945
564.7999268,3,9.453230858,-1.09998095,1,0,0,1,1,1,1,1,1,0,1,9,28,5,2.666666746,2.832861423,2,3.237555981,0,0.150000006,2,2,0,176.4999847,3,902.0183716,31.48323441,0.202849999,0.157000005,0.371399999,0.234750003,0.27669999,0.388200015,0.3565,0.337900013,51,72,58,173,118,176,213,861,-4,33.59000015,33.20000076,23.70000076,541,18.92917894,65.93639976,12.21745705,19.6054856,19,146.37327,156.7945689,11,6390.563746
571.8599243,2,10.23864746,-2.57930851,1,1,1,1,1,1,0,1,0,0,1,7,57,15,9.166666985,6.070417881,3,4.856334209,0,1.350000031,5,3,2,255.3366241,6,1698.377319,3.358211517,0.221550003,0.30250001,0.289600015,0.250250012,0.450300008,0.484499991,0.401199996,0.315699995,30,72,51,179,227,115,101,775,-3.400000095,36.20999908,32.70000076,22.5,606.5,15.35165725,74.77570833,9.622743315,20.81168397,18.80757977,149.8557175,291.3075639,13,4150.919197
576.5665894,6,9.563020706,-0.832369208,0,0,0,1,1,0,0,1,0,0,3,7,70,0,8.166666985,1.214083552,1,0,0,0.75000003,1,3,1,329.4666138,1,1223.144775,18.88994026,0.177461444,0.322583952,0.364898648,0.335994081,0.249404251,0.427377297,0.409855994,0.339562434,42,84,68,164,133,175,213,879,-4,31.14999962,33.20000076,23.70000076,520.4000244,19.68785797,68.47178288,12.50921665,19.26123568,19,149.2424664,157.5709131,11,6667.724856
576.5665894,3,9.453217506,-1.098392844,0,0,0,1,1,1,1,1,0,0,1,10,55,0,3.200000048,1.821125269,1,0,0,1.300000027,1,3,1,164.7333069,2,3083.460449,44.77615356,0.202644761,0.161083312,0.376830159,0.242719937,0.280590906,0.388584813,0.367822103,0.340054964,51,72,58,173,118,176,213,861,-4,33.54895714,33.20000076,23.70000076,541,20.66035764,67.99441362,13.25088681,19.9560301,19,147.119392,151.6149233,11,6404.944387
576.5665894,3,9.442675591,-0.989140928,0,1,1,1,1,1,0,1,0,0,3,10,43,0,7.333333492,2.023472548,3,0,33.33333588,1.75000003,2,3,1,172.9699707,3,2368.110352,55.41049194,0.154449999,0.1699,0.270599991,0.315149993,0.281450003,0.378100008,0.442600012,0.256999999,51,81,61,165,117,177,220,872,-4.099999905,32.47000122,33.20000076,23.70000076,521.4000244,22.61951318,67.51929838,11.06240071,19.28576545,18.32897425,150.5885532,152.8246177,11,6490.051546
576.5665894,6,9.610563278,-0.788810372,0,0,0,0,1,1,0,1,0,1,3,6,62,6,5,2.023472548,2,0,0,0.699999988,2,0,1,98.83998871,2,7165.589844,0,0.200757909,0.383753568,0.325805828,0.25881118,0.392827971,0.405793585,0.470308255,0.380988925,40,84,71,164,138,174,208,879,-3.900000095,32.72000122,33.29999924,23.70000076,524.4000244,21.88921259,68.5412648,12.12337119,18.5601051,19,147.5184341,146.6276113,11,7492.468206
576.5665894,3,9.442308426,-0.990538538,0,1,0,1,1,1,0,1,1,0,2,4,30,0,0,2.428167105,3,0,0,1.700000018,3,3,0,185.3249664,3,2047.677002,20.98882103,0.169172189,0.1699,0.241939148,0.315232486,0.275635349,0.389399378,0.442600012,0.251638972,51,81,61,165,117,177,220,872,-4.099999905,32.47000122,33.20000076,23.70000076,521.4000244,23.23995418,63.15583479,11.62293444,20.27916635,18.00053206,153.3795066,148.2374189,11,6491.073101
576.5665894,1,10.55868912,-0.831602931,1,0,1,1,1,1,0,1,0,0,3,6,60,0,6.199999809,3.237555981,2,2.428166866,0,1.650000006,2,3,0,185.3249817,3,2478.295166,14.16745567,0.168850005,0.202250004,0.297699988,0.441599995,0.352999985,0.476500005,0.440100014,0.351799995,22,42,83,167,185,138,126,763,-3.799999952,30.29000092,33.09999847,22.89999962,478.2999878,19.98660046,66.88315953,15.07212791,21.0470104,17.80002395,143.5654888,151.9118953,12,4990.406579
576.5665894,2,9.497831345,-1.244055748,1,1,1,1,1,1,0,1,0,0,3,12,47,0,7.333333492,9.712668419,3,4.249292374,25,1.000000015,5,2,1,164.7333069,8,4545.083984,50.13704681,0.224578662,0.314555254,0.469363887,0.46157042,0.298457834,0.489182852,0.435264412,0.442491552,51,63,56,180,121,170,202,843,-4,31.5,33,23.60000038,553.9000244,19.01153099,67.44404034,12.20438202,19.62316897,19,151.0891516,146.0544238,11,3316.488518
586.8624268,6,9.669761658,-0.94086802,0,0,1,1,1,1,0,1,0,0,3,19,45,0,2.727272749,9.712668419,3,0,0,3.100000024,2,3,0,175.0291443,3,3432.434082,40.66584015,0.167099997,0.301099986,0.418249995,0.372900009,0.437350005,0.469300002,0.494100004,0.40079999,37,72,66,157,131,159,182,804,-3.900000095,34.18000031,33.29999924,24,402.2000122,18.91774024,69.46471304,11.14019864,20.07035359,19.1724418,144.9732137,117.683906,11,4257.443431
586.8624268,6,10.01410007,-0.822907031,0,0,0,1,1,1,0,1,1,0,3,8,56,0,0,14.97369766,2,0,0,1.650000006,1,3,0,33.39188385,2,1245.406128,5.615928173,0.137941781,0.206814264,0.351249993,0.416904975,0.449081177,0.499300003,0.445600003,0.408057645,24,49,77,171,158,149,174,802,-4,33.13000107,33.20000076,23.60000038,493.6000061,18.61160462,66.01679286,13.13457387,23.0625905,19.74851512,144.2181486,146.0617921,12.04777888,3733.223662
